grid,model,backend,language,country,occupation,prompt_id,cell_id,image_id,seed,prompt,prompt_status,target_n,current_n,missing_n,shard_group,shard_id,n_shards,recommended_runner,output_metadata_path,output_image_dir
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140203003,202625140203003,rimapakuq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140203004,202625140203004,rimapakuq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140203005,202625140203005,rimapakuq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140203006,202625140203006,rimapakuq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140203007,202625140203007,rimapakuq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140203008,202625140203008,rimapakuq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,qu,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|qu|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140203009,202625140203009,rimapakuq,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|qu,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210000,202625140210000,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210001,202625140210001,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210002,202625140210002,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210003,202625140210003,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210004,202625140210004,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210005,202625140210005,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,1,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210006,202625140210006,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210007,202625140210007,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210008,202625140210008,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,gn,MULTI,lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations/flux|gn|MULTI|lawyer,pollinations_flux__lawyer__202625140210009,202625140210009,moʼãhára,ok,10,0,10,robustness|pollinations/flux|gn,3,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211000,202625140211000,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211001,202625140211001,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211002,202625140211002,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211003,202625140211003,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211004,202625140211004,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211005,202625140211005,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211006,202625140211006,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211007,202625140211007,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211008,202625140211008,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,runwayml/stable-diffusion-v1-5,local_diffusers,gn,MULTI,lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml/stable-diffusion-v1-5|gn|MULTI|lawyer,runwayml_stable-diffusion-v1-5__lawyer__202625140211009,202625140211009,moʼãhára,ok,10,0,10,robustness|runwayml/stable-diffusion-v1-5|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212000,202625140212000,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212001,202625140212001,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212002,202625140212002,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212003,202625140212003,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212004,202625140212004,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212005,202625140212005,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,3,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212006,202625140212006,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,0,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212007,202625140212007,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,2,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212008,202625140212008,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-xl-base-1.0,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai/stable-diffusion-xl-base-1.0|gn|MULTI|lawyer,stabilityai_stable-diffusion-xl-base-1.0__lawyer__202625140212009,202625140212009,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-xl-base-1.0|gn,1,4,kaggle,images/main/metadata_kaggle_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213000,202625140213000,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213001,202625140213001,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213002,202625140213002,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,0,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213003,202625140213003,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213004,202625140213004,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,3,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213005,202625140213005,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213006,202625140213006,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213007,202625140213007,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213008,202625140213008,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,2,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,stabilityai/stable-diffusion-3.5-medium,local_diffusers,gn,MULTI,lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai/stable-diffusion-3.5-medium|gn|MULTI|lawyer,stabilityai_stable-diffusion-3.5-medium__lawyer__202625140213009,202625140213009,moʼãhára,ok,10,0,10,robustness|stabilityai/stable-diffusion-3.5-medium|gn,1,4,colab,images/main/metadata_colab_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,nurse,pollinations/flux|qu|MULTI|nurse,pollinations/flux|qu|MULTI|nurse,pollinations_flux__nurse__202625140300000,202625140300000,,unavailable:ValueError:no documented qu translation for occupation 'nurse',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,nurse,pollinations/flux|qu|MULTI|nurse,pollinations/flux|qu|MULTI|nurse,pollinations_flux__nurse__202625140300001,202625140300001,,unavailable:ValueError:no documented qu translation for occupation 'nurse',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,nurse,pollinations/flux|qu|MULTI|nurse,pollinations/flux|qu|MULTI|nurse,pollinations_flux__nurse__202625140300002,202625140300002,,unavailable:ValueError:no documented qu translation for occupation 'nurse',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,nurse,pollinations/flux|qu|MULTI|nurse,pollinations/flux|qu|MULTI|nurse,pollinations_flux__nurse__202625140300003,202625140300003,,unavailable:ValueError:no documented qu translation for occupation 'nurse',10,0,10,robustness|pollinations/flux|qu,0,4,local,images/main/metadata_local_<run_id>.parquet,images/main
robustness,pollinations/flux,pollinations,qu,MULTI,nurse,pollinations/flux|qu|MULTI|nurse,pollinations/flux|qu|MULTI|nurse,pollinations_flux__nurse__202625140300004,202625140300004,,unavailable:ValueError:no documented qu translation for occupation 'nurse',10,0,10,robustness|pollinations/flux|qu,2,4,local,images/main/metadata_local_<run_id>.parquet,images/main
